,Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),OilPrice,,
1299,19-02-2008,916.5,924,470.628,473.676,622.115,626.951,92.52,,
1300,20-02-2008,924.85,920,475.575,474.374,628.679,627.901,94.09,,
1301,21-02-2008,943,945,482.032,482.759,639.756,641.2,93.81,,
1302,22-02-2008,945.75,943,480.882,478.753,637.513,635.702,92.48,,
1303,25-02-2008,947.5,937.75,482.262,476.596,639.77,633.059,93.49,,
1304,26-02-2008,934,937,473.679,474.863,627.941,629.493,93.96,,
1305,27-02-2008,958.75,959.5,481.615,482.088,636.324,635.978,95.03,,
1306,28-02-2008,957,959.75,483.089,482.966,634.069,634.084,94.87,,
1307,29-02-2008,969,971.5,488.875,488.854,637.584,640.071,96.35,,
1308,03-03-2008,978.25,988.5,492.697,496.684,644.943,647.857,97.12,,
1309,04-03-2008,981.75,984.75,494.559,495.497,646.313,646.458,96.13,,
1310,05-03-2008,966.25,974.5,488.301,491.328,636.151,640.15,95.86,,
1311,06-03-2008,986.25,976.5,494.311,486.838,643.43,636.156,98.34,,
1312,07-03-2008,978.5,972.5,486.139,482.582,635.183,634.129,99,,
1313,10-03-2008,973.15,969.25,481.519,480.636,633.025,631.104,99.48,,
1314,11-03-2008,980.5,970,485.468,484.83,633.398,634.236,100.57,,
1315,12-03-2008,975.75,975.5,483.26,483.28,630.9,630.82,101.38,,
1316,13-03-2008,988.25,995,485.269,488.992,634.185,638.967,102.39,,
1317,14-03-2008,997,1003.5,491.617,493.048,641.158,642.322,102.88,,
1318,17-03-2008,1023.5,1011.25,508.445,503.686,649.511,641.575,101.41,,
1319,18-03-2008,1005.75,1006.75,499.132,498.391,635.706,637.991,100.1,,
1320,19-03-2008,995.25,958.5,497.376,482.022,632.146,610.743,99.97,,
1321,20-03-2008,913.5,925.75,461.597,467.669,591.147,600.746,96.1,,
1322,25-03-2008,930.65,926.75,467.241,463.816,598.566,594.566,96.49,,
1323,26-03-2008,945.75,946.75,473.68,473.801,602.005,601.875,98.42,,
1324,27-03-2008,948.25,946.75,470.596,470.692,600.31,599.854,100.36,,
1325,28-03-2008,944.5,934.25,473.054,468.954,598.277,592.347,99.77,,
1326,31-03-2008,937.25,933.5,472.166,469.284,592.821,589.591,98.63,,
1327,01-04-2008,897,887.75,453.901,448.019,572.322,568.706,95.75,,
1328,02-04-2008,893.5,890,450.466,448.815,571.036,569.454,96.48,,
1329,03-04-2008,898.25,896.5,453.891,450.457,576.355,575.048,98.63,,
1330,04-04-2008,905.25,905.5,452.534,453.544,576.189,575.176,98.63,,
1331,07-04-2008,914.7,926.5,460.273,466.07,582.166,589.789,101.16,,
1332,08-04-2008,921,915,465.952,465.057,584.651,582.283,101.89,,
1333,09-04-2008,906.75,917,460.396,464.633,576.556,581.779,102.38,,
1334,10-04-2008,934.25,928,471.082,468.829,587.948,586.525,103.74,,
1335,11-04-2008,925.5,927.75,469.012,470.748,584.945,586.034,103.67,,
1336,14-04-2008,917.75,926.5,464.801,466.845,580.854,585.096,104.02,,
1337,15-04-2008,931.75,929.75,473.546,473.637,588.3,588.673,105.73,,
1338,16-04-2008,932.75,945,472.398,478.239,586.266,592.476,106.65,,
1339,17-04-2008,951.5,946,481.041,476.79,595.879,593.401,107.63,,
1340,18-04-2008,942.25,908.75,472.187,455.788,592.312,577.644,107.75,,
1341,21-04-2008,915.75,918.5,461.637,462.954,577.396,576.73,108.93,,
1342,22-04-2008,920.75,918,464.205,460.959,576.983,576.235,109.92,,
1343,23-04-2008,916.25,898.5,459.504,453.857,573.948,565.77,111.14,,
1344,24-04-2008,900.75,895.5,455.845,453.877,572.086,569.258,110.63,,
1345,25-04-2008,883.5,891.5,446.505,449.617,566.382,570.232,110.01,,
1346,28-04-2008,892.25,890.5,449.044,447.555,569.364,570.65,111.66,,
1347,29-04-2008,886,880,447.497,445.231,569.226,564.32,109.86,,
1348,30-04-2008,867.75,871,440.773,441.236,557.716,559.985,107.33,,
1349,01-05-2008,863.5,853,434.64,432.074,556.738,551.746,105.93,,
1350,02-05-2008,854.25,853.5,429.919,432.656,551.307,554.329,106.93,,
1351,06-05-2008,878,880,446.32,445.57,566.89,565.662,114.69,,
1352,07-05-2008,874,868.25,446.328,444.55,565.22,563.689,115.97,,
1353,08-05-2008,872.25,877,445.48,447.998,568.611,569.259,116.87,,
1354,09-05-2008,887.25,876,453.906,450.015,573.604,567.652,119.07,,
1355,12-05-2008,882.5,883.5,450.255,450.581,571.456,570.736,119.65,,
1356,13-05-2008,877,865,450.182,444.37,566.611,559.147,118.73,,
1357,14-05-2008,863,866.5,445.121,446.029,559.409,560.841,118.78,,
1358,15-05-2008,866.25,881.25,444.824,453.411,558.511,569.43,118.95,,
1359,16-05-2008,885,897,454.079,460.071,571.078,578.225,119.27,,
1360,19-05-2008,908.75,906.5,464.003,464.753,582.233,583.108,119.24,,
1361,20-05-2008,907,914.5,462.637,464.496,580.035,583.935,121.02,,
1362,21-05-2008,925,923,470.379,470.007,587.525,585.809,124.45,,
1363,22-05-2008,928.25,922.75,469.572,465.753,588.468,586.767,127.59,,
1364,23-05-2008,922.25,927.5,466.018,467.914,586.486,588.217,126.37,,
1365,27-05-2008,923.75,906.75,467.296,459.3,585.801,576.776,125.91,,
1366,28-05-2008,892,902.5,450.892,456.338,569.095,576.456,123.05,,
1367,29-05-2008,893,883,452.45,446.727,573.834,568.248,124.27,,
1368,30-05-2008,879.5,885.75,445.858,449.095,567.566,570.568,121.68,,
1369,02-06-2008,891.25,888.25,454.395,452.681,573.299,572.954,122.09,,
1370,03-06-2008,895.5,879.25,455.354,448.277,573.891,570.016,121.68,,
1371,04-06-2008,877.25,883.5,448.606,451.964,567.322,572.252,118.55,,
1372,05-06-2008,873,878.75,447.968,449.213,566.111,564.822,118.75,,
1373,06-06-2008,883.5,890.5,451.595,453.411,567.037,567.27,126.09,,
1374,09-06-2008,904.25,896.25,458.126,453.66,572.6,571.588,130.86,,
1375,10-06-2008,884.5,878,451.898,448.761,569.983,565.212,128.64,,
1376,11-06-2008,874.25,876.25,447.255,446.315,564.105,564.776,128.88,,
1377,12-06-2008,871.25,862.25,446.749,443.088,564.574,559.576,129.75,,
1378,13-06-2008,864,866,443.919,445.313,563.417,564.5,130.51,,
1379,16-06-2008,872,888.25,444.921,451.99,565.316,573.953,129.77,,
1380,17-06-2008,883,881.5,451.362,452.214,569.788,568.856,128.97,,
1381,18-06-2008,884,887.5,453.45,453.825,571.023,573.061,128.44,,
1382,19-06-2008,893.25,903,454.003,458.283,576.662,582.693,129.44,,
1383,20-06-2008,900,907.5,456.32,458.982,578.295,580.169,128.56,,
1384,23-06-2008,905.25,881,460.617,449.261,582.716,568.424,130.7,,
1385,24-06-2008,888.5,889.5,451.818,451.362,570.759,570.046,131.34,,
1386,25-06-2008,887.25,882.75,450.495,447.983,569.626,566.011,129.87,,
1387,26-06-2008,892.5,909.5,451.191,458.002,569.051,578.268,130.77,,
1388,27-06-2008,923,919.5,464.894,462.618,585.66,584.069,135.31,,
1389,30-06-2008,932.75,930.25,467.544,466.244,589.639,589.213,136.03,,
1390,01-07-2008,929.5,937.5,465.332,470.349,589.373,595.578,136.94,,
1391,02-07-2008,936,935.25,471.442,469.032,592.518,589.989,137.73,,
1392,03-07-2008,939.75,934,473.187,470.814,591.782,592.79,140.73,,
1393,04-07-2008,930.75,931.25,469.767,469.901,593.439,593.644,140.13,,
1394,07-07-2008,921,916.75,467.774,466.018,588.574,586.27,138.44,,
1395,08-07-2008,929.25,921,469.912,467.56,590.863,587.71,135.21,,
1396,09-07-2008,923.25,927.25,468.536,468.734,588.545,589.366,133.16,,
1397,10-07-2008,930.75,939.5,472.055,475.937,592.91,597.304,133.68,,
1398,11-07-2008,949,962.75,479.778,483.357,600.709,605.884,139.85,,
1399,14-07-2008,957.75,968,482.834,486.09,603.84,608.958,139.81,,
1400,15-07-2008,981.75,986,488.481,490.718,613.594,616.25,138,,
1401,16-07-2008,974,977.5,486.198,488.799,611.502,615.515,133.09,,
1402,17-07-2008,964.5,965.5,481.48,482.027,607.253,608.534,131.03,,
1403,18-07-2008,961.5,959.75,481.641,480.764,605.631,605.673,127.93,,
1404,21-07-2008,966.25,960.5,483.875,481.502,607.934,605.994,127.72,,
1405,22-07-2008,973,961.5,485.045,481.424,611.181,606.701,127.43,,
1406,23-07-2008,934.75,926.5,468.969,463.319,594.209,589.114,123.89,,
1407,24-07-2008,927.75,928,466.98,467.083,591.715,590.97,122.42,,
1408,25-07-2008,932.25,920.5,467.574,462.54,592.997,587.166,122.63,,
1409,28-07-2008,929.25,923.5,467.877,464.164,590.675,587.132,123.19,,
1410,29-07-2008,928.75,916.75,465.609,462.655,590.245,587.171,121.73,,
1411,30-07-2008,914.1,897.5,461.015,453.787,585.699,577.319,120.88,,
1412,31-07-2008,912,918,459.956,462.206,583.792,586.881,122.48,,
1413,01-08-2008,909.5,912.5,459.738,461.838,584.249,585.95,121.08,,
1414,04-08-2008,910,905.75,462.023,460.028,583.82,580.758,120.8,,
1415,05-08-2008,884,882,451.873,451.082,570.543,569.473,116.22,,
1416,06-08-2008,884.75,879.5,452.673,450.887,571.507,570.4,114.64,,
1417,07-08-2008,882.5,871.5,452.193,448.718,570.311,567.531,115.08,,
1418,08-08-2008,864.5,852.5,448.625,445.123,570.175,567.766,112.73,,
1419,11-08-2008,863.75,852.5,448.935,444.311,573.539,568.371,111.27,,
1420,12-08-2008,808.75,817.75,425.479,429.852,542.931,548.016,109.08,,
1421,13-08-2008,824,818.5,435.864,438.639,552.242,550.845,109.56,,
1422,14-08-2008,833.25,818,445.588,437.153,559.153,549.657,110.88,,
1423,15-08-2008,784.75,786.5,422.499,422.895,533.118,535.471,107.88,,
1424,18-08-2008,797.5,796.25,426.699,426.898,541.081,541.556,108.68,,
1425,19-08-2008,791,788.75,426.116,423.922,539.858,537.479,108.26,,
1426,20-08-2008,806.75,815.75,434.344,437.799,548.287,552.751,109.77,,
1427,21-08-2008,821,833.5,439.39,444.628,555.556,561.015,114.07,,
1428,22-08-2008,830,824,446.165,443.297,559.224,555.78,114.63,,
1429,26-08-2008,809.75,827,440.848,449.334,554.433,564.313,110.51,,
1430,27-08-2008,833.5,827,451.688,449.09,566.236,561.859,111.79,,
1431,28-08-2008,832,838.25,452.838,457.061,563.228,567.612,111.85,,
1432,29-08-2008,836.5,833,457.179,456.488,567.966,566.435,111.23,,
1433,01-09-2008,832,822.25,461.197,455.868,568.267,562.838,110.01,,
1434,02-09-2008,802.5,798.5,450.691,446.963,554.404,549.628,103.4,,
1435,03-09-2008,794.5,803.5,448.87,452.065,552.12,555.479,103.68,,
1436,04-09-2008,810.5,805.75,454.494,452.745,557.927,557.535,103.64,,
1437,05-09-2008,796.25,808.5,451.44,456.367,558.576,565.622,101.21,,
1438,08-09-2008,806.5,808,456.759,458.882,567.239,569.054,101.08,,
1439,09-09-2008,799.75,781.75,453.245,443.873,563.363,553.922,98.49,,
1440,10-09-2008,774.25,775.75,440.015,440.892,548.491,549.281,96.79,,
1441,11-09-2008,742.75,740.75,424.866,422.754,533.892,532.837,95.29,,
1442,12-09-2008,757.5,750.25,427.966,421.726,536.929,531.489,95.21,,
1443,15-09-2008,779.25,775,432.965,433.203,546.459,546.352,91.26,,
1444,16-09-2008,779.75,779.5,435.663,437.848,548.656,548.944,86.27,,
1445,17-09-2008,785.5,813,439.564,454.063,552.274,572.334,87.25,,
1446,18-09-2008,864.25,863,475.437,474.802,599.258,600.473,89.38,,
1447,19-09-2008,837.5,869,466.392,476.504,589.166,604.312,91.83,,
1448,22-09-2008,873,889,473.736,482.026,599.135,608.113,97.95,,
1449,23-09-2008,892.5,899,481.236,484.189,605.989,609.161,99,,
1450,24-09-2008,888.5,896,478.074,483.175,605.864,609.317,98.88,,
1451,25-09-2008,889,888.5,478.549,478.847,604.392,603.519,97.68,,
1452,26-09-2008,869,902,473.389,488.492,596.022,615.616,97.9,,
1453,29-09-2008,876.5,905,487.486,500.553,612.423,627.818,94.09,,
1454,30-09-2008,897,884.5,496.953,491.198,624.217,624.03,90.32,,
1455,01-10-2008,876,880,490.976,498.499,619.388,628.482,89.99,,
1456,02-10-2008,866.25,852,490.654,484.228,622.574,616.498,89.27,,
1457,03-10-2008,842.5,828,475.586,469.202,606.726,602.489,86.36,,
1458,06-10-2008,836.5,875.5,475.717,500.715,616.57,645.649,81.56,,
1459,07-10-2008,881.75,876.75,507.19,497.927,651.219,641.368,80.04,,
1460,08-10-2008,913,903.5,523.209,519.551,669.748,660.695,77.37,,
1461,09-10-2008,886.75,883.5,511.39,508.548,645.097,646.59,78.24,,
1462,10-10-2008,918,900.5,542.81,526.362,675.845,663.352,72.67,,
1463,13-10-2008,865,831.5,502.323,478.066,634.49,610.275,71.96,,
1464,14-10-2008,849.5,832.5,484.543,474.711,621.479,609.444,73.49,,
1465,15-10-2008,848.5,847,485.329,483.365,623.851,623.619,68.28,,
1466,16-10-2008,834.5,802.5,483.768,466.163,619.525,597.365,62.77,,
1467,17-10-2008,801,784.5,462.738,453.023,596.204,582.232,62.92,,
1468,20-10-2008,803,795,458.595,461.297,595.521,595.283,64.63,,
1469,21-10-2008,781,772,457.046,454.733,589.434,585.026,64.35,,
1470,22-10-2008,757.5,744,461.89,454.351,586.482,580.796,60.82,,
1471,23-10-2008,726,720,446.275,447.011,565.025,561.666,60.27,,
1472,24-10-2008,692.5,712.5,451.876,449.754,553.203,560.803,57.57,,
1473,27-10-2008,720.5,730.5,468.77,474.505,578.715,588.733,56.8,,
1474,28-10-2008,745,730.5,475.734,468.87,597.29,585.712,55.9,,
1475,29-10-2008,749.25,764,466.532,468.798,585.947,590.189,58.13,,
1476,30-10-2008,772.25,755.25,465.716,461.165,589.279,583.971,59.92,,
1477,31-10-2008,728.5,730.75,451.363,452.617,572.225,574.399,57.43,,
1478,03-11-2008,734,729.5,452.807,459.007,571.785,571.933,59.03,,
1479,04-11-2008,734,741.25,461.693,465.522,574.695,577.208,57.77,,
1480,05-11-2008,753.25,753.75,473.891,469.685,586.552,581.687,58.97,,
1481,06-11-2008,739,754.5,464.196,475.126,573.446,588.901,54.89,,
1482,07-11-2008,742,735.25,469.205,466.736,578.919,576.802,53.49,,
1483,10-11-2008,751.75,753,477.302,481.304,583.883,588.143,54.77,,
1484,11-11-2008,741.75,733.75,476.152,473.632,582.221,580.958,52.24,,
1485,12-11-2008,731.5,724.75,477.948,477.343,583.566,579.608,49.94,,
1486,13-11-2008,714,713.5,478.328,481.737,571.063,570.572,47.73,,
1487,14-11-2008,729.5,747.5,491.444,506.265,573.732,588.258,49.09,,
1488,17-11-2008,745,734,498.595,488.162,587.262,579.779,47.96,,
1489,18-11-2008,736.5,738,491,492.033,583.736,583.815,46.55,,
1490,19-11-2008,737.75,762,491.637,501.481,584.588,596.291,45.89,,
1491,20-11-2008,745.25,738,501.919,499.966,595.485,590.636,44.06,,
1492,21-11-2008,758.5,774.5,506.815,519.555,602.223,616.542,42.56,,
1493,24-11-2008,816.75,822.5,544.5,546.875,645.04,642.879,44.48,,
1494,25-11-2008,802.5,820.5,532.409,535.749,625.292,628.928,45.53,,
1495,26-11-2008,817,812.5,531.693,530.041,629.381,627.947,45.47,,
1496,27-11-2008,813.5,814,525.992,529.018,628.574,631.448,47.47,,
1497,28-11-2008,813.5,814.5,529.45,532.214,633.419,640.33,47.22,,
1498,01-12-2008,795.5,778,529.768,521.937,629.401,615.799,45.26,,
1499,02-12-2008,772.5,780,521.325,519.654,610.334,612.437,41.6,,
1500,03-12-2008,773.5,766.25,525.833,519.28,612.188,606.594,40.75,,
1501,04-12-2008,772.75,773.25,531.575,527.906,612.953,609.05,39.56,,
1502,05-12-2008,771.75,749,526.217,513.788,604.441,590.415,36.67,,
1503,08-12-2008,772.25,767.25,518.706,518.938,599.62,595.137,37.73,,
1504,09-12-2008,771,767.75,520.524,522.528,599.068,597.517,38.19,,
1505,10-12-2008,785.75,802.25,532.207,541.475,608.92,617.163,37.94,,
1506,11-12-2008,821,827.75,548.613,554.495,624.62,624.011,40.12,,
1507,12-12-2008,813.75,826.5,544.096,551.073,610.007,617.113,41.32,,
1508,15-12-2008,827.5,826,551.226,542.03,613.827,607.71,42.53,,
1509,16-12-2008,833.5,838.25,547.815,545.913,610.533,609.814,40.74,,
1510,17-12-2008,853.75,870,552.232,561.943,604.896,606.441,40.95,,
1511,18-12-2008,872.5,855.25,566.375,559.975,599.862,593.47,39.48,,
1512,19-12-2008,839,835.75,559.594,558.171,598.474,600.093,37.72,,
1513,22-12-2008,846,849,570.465,573.145,602.307,606.515,36.92,,
1514,23-12-2008,844,843.5,570.849,569.855,603.72,603.621,34.49,,
1516,29-12-2008,881,880.25,601.283,601.798,616.299,616.551,34.69,,
1517,30-12-2008,870,869.75,598.967,599.621,612.676,614.491,34.95,,
1519,02-01-2009,869.75,874.5,598.795,601.651,623.656,627.106,40.44,,
1520,05-01-2009,860,853.5,591.797,587.729,628.885,626.514,43.98,,
1521,06-01-2009,844,848.25,574.854,580.397,630.321,632.456,46.32,,
1522,07-01-2009,864,848.5,581.348,561.958,635.855,621.794,45.43,,
1523,08-01-2009,842.5,855.75,560.657,561.516,621.129,623.27,42.06,,
1524,09-01-2009,854,847.25,560.257,559.167,622.721,626.479,41.9,,
1525,12-01-2009,848.5,827,567.938,556.528,634.345,618.688,40.15,,
1526,13-01-2009,815.5,826.5,556.2,566.406,612.467,625.142,40.13,,
1527,14-01-2009,827.25,821.5,568.4,562.44,624.67,625.143,41.32,,
1528,15-01-2009,813,810,556.126,557.582,617.453,618.509,40.9,,
1529,16-01-2009,824.25,833.75,551.67,560.617,622.029,628.392,42.23,,
1530,19-01-2009,842.5,833,573.285,575.475,634.891,633.605,40.33,,
1531,20-01-2009,835,853.25,595.45,612.307,643.545,661.383,39.29,,
1532,21-01-2009,860.5,849.25,624.592,614.108,666.022,656.45,39.55,,
1533,22-01-2009,847.75,860,612.669,626.138,651.064,663.376,40.28,,
1534,23-01-2009,873,875.75,644.233,641.012,681.339,682.42,41.03,,
1535,26-01-2009,906.5,910.25,656.646,653.821,699.676,691.627,42.54,,
1536,27-01-2009,896,897.5,633.753,638.745,676.584,683.133,40.48,,
1537,28-01-2009,891.25,895.25,624.737,627.409,673.302,676.069,40.81,,
1538,29-01-2009,878.5,892.25,618.531,625.921,672.974,681.419,41.19,,
1539,30-01-2009,918.5,919.5,641.635,642.288,713.398,715.62,42.02,,
1540,02-02-2009,913.75,918.25,642.581,649.123,717.736,717.831,42.58,,
1541,03-02-2009,902,904.5,636.017,631.458,702.93,699.536,41.57,,
1542,04-02-2009,902.25,905,626.128,623.708,695.912,701.877,41.63,,
1543,05-02-2009,914.75,920,629.43,628.544,709.438,719.199,42.15,,
1544,06-02-2009,914,913,622.107,621.511,713.06,709.126,43.29,,
1545,09-02-2009,901,895,606.857,599.866,696.075,686.244,43.9,,
1546,10-02-2009,896,909.75,603.936,617.575,691.732,699.27,43.45,,
1547,11-02-2009,922,938,637.18,653.795,711.804,727.583,42.29,,
1548,12-02-2009,944,943.25,666.337,663.746,737.039,740.094,41.81,,
1549,13-02-2009,939.25,935.5,645.843,649.022,728.327,727.732,42.31,,
1550,16-02-2009,943,942.5,661.198,659.091,738.97,735.696,41.48,,
1551,17-02-2009,962.25,968,674.932,678.584,761.515,766.976,39.8,,
1552,18-02-2009,964.75,964,680.648,679.447,767.014,767.944,38.1,,
1553,19-02-2009,973.5,980.5,677.925,684.133,768.169,771.561,38.98,,
1554,20-02-2009,981,989,687.842,690.353,778.201,782.437,39.19,,
1555,23-02-2009,987,985.75,674.641,677.678,768.093,771.866,39.47,,
1556,24-02-2009,989.75,984.25,681.881,683.175,773.726,774.268,39.03,,
1557,25-02-2009,956.25,978.5,660.85,685.56,744.743,767.571,40.71,,
1558,26-02-2009,945,936.5,663.298,653.068,740.48,735.029,43.21,,
1559,27-02-2009,943.75,952,666.02,669.809,745.046,752.807,43.23,,
1560,02-03-2009,949.5,937.25,668.333,665.944,753.571,742.965,42.61,,
1561,03-03-2009,924.75,913.75,656.689,651.608,732.475,726.409,41.79,,
1562,04-03-2009,911,908.5,646.65,642.958,727.81,722.695,43.83,,
1563,05-03-2009,913.25,913,644.655,646.143,725.954,728.942,43.64,,
1564,06-03-2009,937.75,936,659.319,655.922,740.017,737.356,43.15,,
1565,09-03-2009,934.75,923.75,671.516,669.675,741.1,731.278,44.04,,
1566,10-03-2009,911.5,901.5,657.506,650.198,717.208,705.675,43.47,,
1567,11-03-2009,900,899.5,653.215,654.039,707.38,703.999,42.38,,
1568,12-03-2009,914.5,925.25,664.366,671.737,715.291,724.777,42.24,,
1569,13-03-2009,920,928,655.271,663.473,713.953,718.377,44.15,,
1570,16-03-2009,923,919.5,649.086,652.128,708.528,706.818,43.05,,
1571,17-03-2009,920,915.5,653.548,653.695,707.203,705.805,44.71,,
1572,18-03-2009,910.75,893.25,655.122,638.629,697.839,680.053,45.64,,
1573,19-03-2009,937.25,956.5,655.19,656.937,694.105,698.481,47.39,,
1574,20-03-2009,957,954,660.364,661.26,702.282,703.332,48.77,,
1575,23-03-2009,952.75,949.25,653.24,656.012,697.321,701.123,50.18,,
1576,24-03-2009,928.75,923.75,633.786,629.901,685.576,682.591,50.44,,
1577,25-03-2009,921.25,929,630.432,635.214,682.205,684.497,50.14,,
1578,26-03-2009,935.5,938.25,643.575,647.114,689.236,692.129,50.77,,
1579,27-03-2009,927,924,647.799,644.801,690.606,694.163,50.41,,
1580,30-03-2009,923,928,652.297,655.691,700.463,706.456,47.72,,
1581,31-03-2009,918.5,916.5,643.523,640.909,691.433,688.994,46.65,,
1582,01-04-2009,919.5,924.5,639.43,643.713,696.274,697.315,47.15,,
1583,02-04-2009,914.75,897.75,625.513,610.964,687.989,668.068,49.97,,
1584,03-04-2009,901.5,905,610.111,610.085,670.41,674.668,51.2,,
1585,06-04-2009,879.5,870.25,589.477,586.857,650.422,646.93,51.9,,
1586,07-04-2009,879.25,879.75,600.909,597.981,662.385,663.361,50.96,,
1587,08-04-2009,887.25,880,604.311,600.683,671.396,664.904,50.25,,
1588,09-04-2009,883.75,880.5,602.42,597.963,664.924,663.127,52.26,,
1589,14-04-2009,895,887.5,601.317,596.639,673.54,668.903,51.07,,
1590,15-04-2009,892.25,891,597.822,595.27,673.498,675.87,51.17,,
1591,16-04-2009,889,880.5,597.366,590.147,676.869,666.793,51.55,,
1592,17-04-2009,872,870.5,590.866,586.195,667.279,666.488,51.45,,
1593,20-04-2009,870,877,597.527,603.745,671.607,678.95,49.59,,
1594,21-04-2009,888.75,888.75,609.067,608.233,685.447,685.817,48.49,,
1595,22-04-2009,885,886,608.457,610.908,684.032,680.805,48.51,,
1596,23-04-2009,894.5,897.5,613.848,617.688,684.811,689.695,48.6,,
1597,24-04-2009,909,907.5,621.496,614.588,686.504,683.719,49.97,,
1598,27-04-2009,911.75,907.5,627.193,621.916,693.715,693.013,49.21,,
1599,28-04-2009,897,891,617.046,606.907,689.576,681.61,48.7,,
1600,29-04-2009,894.5,898.25,605.866,608.529,676.166,678.078,49.98,,
1601,30-04-2009,889,883.25,598.976,599.789,667.919,668.218,50.36,,
1602,01-05-2009,881.5,884.5,591.65,594.822,664.781,666.541,50.41,,
1603,05-05-2009,903,910,598.251,603.088,674.132,679.612,52.71,,
1604,06-05-2009,903.5,910,599.536,605.657,678.609,685.241,54.09,,
1605,07-05-2009,912.75,912.25,602.993,605.342,685.402,680.276,56.05,,
1606,08-05-2009,917.5,907,609.837,602.578,684.446,672.499,56.35,,
1607,11-05-2009,912.5,913,603.905,604.236,671.746,670.978,56.11,,
1608,12-05-2009,920,917,602.094,601.114,673.204,672.041,56.76,,
1609,13-05-2009,925.75,924,607.049,610.707,676.471,679.662,57.16,,
1610,14-05-2009,923.25,925.25,610.01,610.726,678.711,680.531,55.99,,
1611,15-05-2009,925,929.5,610.078,609.109,682.103,683.858,56.37,,
1612,18-05-2009,929.75,921,610.463,602.552,690.596,682.677,55.86,,
1613,19-05-2009,921.5,924.75,595.746,598.311,676.281,681.316,57.52,,
